"","start_station_name","start_station_longitude","start_station_latitude","end_station_name","end_station_longitude","end_station_latitude","n"
"2993","Toomey Rd @ South Lamar",-97.75824,30.26304,"Zilker Park",-97.76822,30.2659,42
"2994","Toomey Rd @ South Lamar",-97.75824,30.26304,"Zilker Park West",-97.76826,30.26587,20
"2995","Trinity & 6th Street",-97.73933,30.26735,"11th & San Jacinto",-97.73854,30.27193,48
"2996","Trinity & 6th Street",-97.73933,30.26735,"17th & Guadalupe",-97.74254,30.27974,132
"2997","Trinity & 6th Street",-97.73933,30.26735,"2nd & Congress",-97.74355,30.26408,312
"2998","Trinity & 6th Street",-97.73933,30.26735,"3rd & West",-97.75189,30.2678,107
"2999","Trinity & 6th Street",-97.73933,30.26735,"4th & Congress",-97.74378,30.26634,236
"3000","Trinity & 6th Street",-97.73933,30.26735,"5th & Bowie",-97.75332,30.2696,268
"3001","Trinity & 6th Street",-97.73933,30.26735,"5th & San Marcos",-97.73289,30.26416,180
"3002","Trinity & 6th Street",-97.73933,30.26735,"6th & Navasota St.",-97.72864,30.26383,49
"3003","Trinity & 6th Street",-97.73933,30.26735,"8th & Congress",-97.74186,30.2698,129
"3004","Trinity & 6th Street",-97.73933,30.26735,"8th & Guadalupe",-97.74563,30.27106,11
"3005","Trinity & 6th Street",-97.73933,30.26735,"ACC - Rio Grande & 12th",-97.74739,30.27595,20
"3006","Trinity & 6th Street",-97.73933,30.26735,"ACC - West & 12th Street",-97.74831,30.27624,38
"3007","Trinity & 6th Street",-97.73933,30.26735,"Barton Springs & Riverside",-97.74872,30.2587,294
"3008","Trinity & 6th Street",-97.73933,30.26735,"Barton Springs @ Kinney Ave",-97.76118,30.262,87
"3009","Trinity & 6th Street",-97.73933,30.26735,"Barton Springs Pool",-97.7712,30.26452,49
"3010","Trinity & 6th Street",-97.73933,30.26735,"Brazos & 6th",-97.74154,30.26754,51
"3011","Trinity & 6th Street",-97.73933,30.26735,"Bullock Museum @ Congress & MLK",-97.73809,30.28039,284
"3012","Trinity & 6th Street",-97.73933,30.26735,"Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,15
"3013","Trinity & 6th Street",-97.73933,30.26735,"Capitol Station / Congress & 11th",-97.74127,30.2726,274
"3014","Trinity & 6th Street",-97.73933,30.26735,"City Hall / Lavaca & 2nd",-97.74678,30.26476,307
"3015","Trinity & 6th Street",-97.73933,30.26735,"Convention Center / 3rd & Trinity",-97.74023,30.26426,126
"3016","Trinity & 6th Street",-97.73933,30.26735,"Convention Center / 4th St. @ MetroRail",-97.739,30.26483,171
"3017","Trinity & 6th Street",-97.73933,30.26735,"Davis at Rainey Street",-97.73845,30.26019,692
"3018","Trinity & 6th Street",-97.73933,30.26735,"East 11th St. & San Marcos",-97.73074,30.26968,171
"3019","Trinity & 6th Street",-97.73933,30.26735,"East 11th St. at Victory Grill",-97.72843,30.26896,72
"3020","Trinity & 6th Street",-97.73933,30.26735,"East 2nd & Pedernales",-97.71665,30.25542,24
"3021","Trinity & 6th Street",-97.73933,30.26735,"East 4th & Chicon",-97.72373,30.25987,54
"3022","Trinity & 6th Street",-97.73933,30.26735,"East 6th & Pedernales St.",-97.71475,30.25895,59
"3023","Trinity & 6th Street",-97.73933,30.26735,"East 6th at Robert Martinez",-97.71899,30.26032,112
"3024","Trinity & 6th Street",-97.73933,30.26735,"East 7th & Pleasant Valley",-97.71002,30.26025,7
"3025","Trinity & 6th Street",-97.73933,30.26735,"Guadalupe & 21st",-97.74198,30.28395,196
"3026","Trinity & 6th Street",-97.73933,30.26735,"Lavaca & 6th",-97.74525,30.26889,35
"3027","Trinity & 6th Street",-97.73933,30.26735,"Long Center @ South 1st & Riverside",-97.74971,30.25941,183
"3028","Trinity & 6th Street",-97.73933,30.26735,"MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,42
"3029","Trinity & 6th Street",-97.73933,30.26735,"Nueces @ 3rd",-97.74939,30.26694,60
"3030","Trinity & 6th Street",-97.73933,30.26735,"Palmer Auditorium",-97.75346,30.25971,137
"3031","Trinity & 6th Street",-97.73933,30.26735,"Pease Park",-97.75219,30.28118,1
"3032","Trinity & 6th Street",-97.73933,30.26735,"Pfluger Bridge @ W 2nd Street",-97.75484,30.26717,95
"3033","Trinity & 6th Street",-97.73933,30.26735,"Plaza Saltillo",-97.72743,30.26217,196
"3034","Trinity & 6th Street",-97.73933,30.26735,"Rainey @ River St",-97.7391,30.25802,103
"3035","Trinity & 6th Street",-97.73933,30.26735,"Rainey St @ Cummings",-97.73982,30.25579,241
"3036","Trinity & 6th Street",-97.73933,30.26735,"Red River & 8th Street",-97.73646,30.26854,178
"3037","Trinity & 6th Street",-97.73933,30.26735,"Republic Square @ Federal Courthouse Plaza",-97.74805,30.26753,29
"3038","Trinity & 6th Street",-97.73933,30.26735,"Republic Square @ Guadalupe & 4th St.",-97.74692,30.26774,239
"3039","Trinity & 6th Street",-97.73933,30.26735,"Riverside @ S. Lamar",-97.75665,30.26446,150
"3040","Trinity & 6th Street",-97.73933,30.26735,"San Jacinto & 8th Street",-97.73986,30.26912,135
"3041","Trinity & 6th Street",-97.73933,30.26735,"South Congress & Academy",-97.74854,30.25226,213
"3042","Trinity & 6th Street",-97.73933,30.26735,"South Congress & Barton Springs at the Austin American-Statesman",-97.74592,30.25839,24
"3043","Trinity & 6th Street",-97.73933,30.26735,"South Congress & Elizabeth",-97.75019,30.24891,105
"3044","Trinity & 6th Street",-97.73933,30.26735,"South Congress & James",-97.74926,30.25103,239
"3045","Trinity & 6th Street",-97.73933,30.26735,"State Capitol @ 14th & Colorado",-97.74155,30.27654,65
"3046","Trinity & 6th Street",-97.73933,30.26735,"State Capitol Visitors Garage @ San Jacinto & 12th",-97.73805,30.27336,121
"3047","Trinity & 6th Street",-97.73933,30.26735,"State Parking Garage @ Brazos & 18th",-97.73715,30.27907,11
"3048","Trinity & 6th Street",-97.73933,30.26735,"Toomey Rd @ South Lamar",-97.75824,30.26304,16
"3049","Trinity & 6th Street",-97.73933,30.26735,"UT West Mall @ Guadalupe",-97.74181,30.28576,234
"3050","Trinity & 6th Street",-97.73933,30.26735,"Waller & 6th St.",-97.73049,30.26461,277
"3051","Trinity & 6th Street",-97.73933,30.26735,"West & 6th St.",-97.75046,30.27041,317
"3052","Trinity & 6th Street",-97.73933,30.26735,"Zilker Park",-97.76822,30.2659,66
"3053","Trinity & 6th Street",-97.73933,30.26735,"Zilker Park West",-97.76826,30.26587,14
"3054","UT West Mall @ Guadalupe",-97.74181,30.28576,"11th & San Jacinto",-97.73854,30.27193,31
"3055","UT West Mall @ Guadalupe",-97.74181,30.28576,"17th & Guadalupe",-97.74254,30.27974,352
"3056","UT West Mall @ Guadalupe",-97.74181,30.28576,"2nd & Congress",-97.74355,30.26408,340
"3057","UT West Mall @ Guadalupe",-97.74181,30.28576,"3rd & West",-97.75189,30.2678,120
"3058","UT West Mall @ Guadalupe",-97.74181,30.28576,"4th & Congress",-97.74378,30.26634,322
"3059","UT West Mall @ Guadalupe",-97.74181,30.28576,"5th & Bowie",-97.75332,30.2696,252
"3060","UT West Mall @ Guadalupe",-97.74181,30.28576,"5th & San Marcos",-97.73289,30.26416,34
"3061","UT West Mall @ Guadalupe",-97.74181,30.28576,"6th & Congress",-97.74285,30.26822,1
"3062","UT West Mall @ Guadalupe",-97.74181,30.28576,"6th & Navasota St.",-97.72864,30.26383,11
"3063","UT West Mall @ Guadalupe",-97.74181,30.28576,"8th & Congress",-97.74186,30.2698,259
"3064","UT West Mall @ Guadalupe",-97.74181,30.28576,"8th & Guadalupe",-97.74563,30.27106,66
"3065","UT West Mall @ Guadalupe",-97.74181,30.28576,"ACC - Rio Grande & 12th",-97.74739,30.27595,139
"3066","UT West Mall @ Guadalupe",-97.74181,30.28576,"ACC - West & 12th Street",-97.74831,30.27624,106
"3067","UT West Mall @ Guadalupe",-97.74181,30.28576,"Barton Springs & Riverside",-97.74872,30.2587,103
"3068","UT West Mall @ Guadalupe",-97.74181,30.28576,"Barton Springs @ Kinney Ave",-97.76118,30.262,114
"3069","UT West Mall @ Guadalupe",-97.74181,30.28576,"Barton Springs Pool",-97.7712,30.26452,38
"3070","UT West Mall @ Guadalupe",-97.74181,30.28576,"Brazos & 6th",-97.74154,30.26754,99
"3071","UT West Mall @ Guadalupe",-97.74181,30.28576,"Bullock Museum @ Congress & MLK",-97.73809,30.28039,291
"3072","UT West Mall @ Guadalupe",-97.74181,30.28576,"Capital Metro HQ - East 5th at Broadway",-97.71007,30.2563,3
"3073","UT West Mall @ Guadalupe",-97.74181,30.28576,"Capitol Station / Congress & 11th",-97.74127,30.2726,425
"3074","UT West Mall @ Guadalupe",-97.74181,30.28576,"City Hall / Lavaca & 2nd",-97.74678,30.26476,383
"3075","UT West Mall @ Guadalupe",-97.74181,30.28576,"Convention Center / 3rd & Trinity",-97.74023,30.26426,111
"3076","UT West Mall @ Guadalupe",-97.74181,30.28576,"Convention Center / 4th St. @ MetroRail",-97.739,30.26483,197
"3077","UT West Mall @ Guadalupe",-97.74181,30.28576,"Davis at Rainey Street",-97.73845,30.26019,165
"3078","UT West Mall @ Guadalupe",-97.74181,30.28576,"East 11th St. & San Marcos",-97.73074,30.26968,118
"3079","UT West Mall @ Guadalupe",-97.74181,30.28576,"East 11th St. at Victory Grill",-97.72843,30.26896,41
"3080","UT West Mall @ Guadalupe",-97.74181,30.28576,"East 2nd & Pedernales",-97.71665,30.25542,9
"3081","UT West Mall @ Guadalupe",-97.74181,30.28576,"East 4th & Chicon",-97.72373,30.25987,22
"3082","UT West Mall @ Guadalupe",-97.74181,30.28576,"East 6th & Pedernales St.",-97.71475,30.25895,12
"3083","UT West Mall @ Guadalupe",-97.74181,30.28576,"East 6th at Robert Martinez",-97.71899,30.26032,11
"3084","UT West Mall @ Guadalupe",-97.74181,30.28576,"East 7th & Pleasant Valley",-97.71002,30.26025,2
"3085","UT West Mall @ Guadalupe",-97.74181,30.28576,"Guadalupe & 21st",-97.74198,30.28395,426
"3086","UT West Mall @ Guadalupe",-97.74181,30.28576,"Lavaca & 6th",-97.74525,30.26889,63
"3087","UT West Mall @ Guadalupe",-97.74181,30.28576,"Long Center @ South 1st & Riverside",-97.74971,30.25941,239
"3088","UT West Mall @ Guadalupe",-97.74181,30.28576,"MoPac Pedestrian Bridge @ Veterans Drive",-97.77028,30.27466,25
"3089","UT West Mall @ Guadalupe",-97.74181,30.28576,"Nueces @ 3rd",-97.74939,30.26694,64
"3090","UT West Mall @ Guadalupe",-97.74181,30.28576,"Palmer Auditorium",-97.75346,30.25971,70
"3091","UT West Mall @ Guadalupe",-97.74181,30.28576,"Pease Park",-97.75219,30.28118,7
"3092","UT West Mall @ Guadalupe",-97.74181,30.28576,"Pfluger Bridge @ W 2nd Street",-97.75484,30.26717,89
"3093","UT West Mall @ Guadalupe",-97.74181,30.28576,"Plaza Saltillo",-97.72743,30.26217,68
"3094","UT West Mall @ Guadalupe",-97.74181,30.28576,"Rainey @ River St",-97.7391,30.25802,16
"3095","UT West Mall @ Guadalupe",-97.74181,30.28576,"Rainey St @ Cummings",-97.73982,30.25579,49
"3096","UT West Mall @ Guadalupe",-97.74181,30.28576,"Red River & 8th Street",-97.73646,30.26854,116
"3097","UT West Mall @ Guadalupe",-97.74181,30.28576,"Republic Square @ Federal Courthouse Plaza",-97.74805,30.26753,32
"3098","UT West Mall @ Guadalupe",-97.74181,30.28576,"Republic Square @ Guadalupe & 4th St.",-97.74692,30.26774,615
"3099","UT West Mall @ Guadalupe",-97.74181,30.28576,"Riverside @ S. Lamar",-97.75665,30.26446,154
"3100","UT West Mall @ Guadalupe",-97.74181,30.28576,"San Jacinto & 8th Street",-97.73986,30.26912,155
"3101","UT West Mall @ Guadalupe",-97.74181,30.28576,"South Congress & Academy",-97.74854,30.25226,99
"3102","UT West Mall @ Guadalupe",-97.74181,30.28576,"South Congress & Barton Springs at the Austin American-Statesman",-97.74592,30.25839,12
"3103","UT West Mall @ Guadalupe",-97.74181,30.28576,"South Congress & Elizabeth",-97.75019,30.24891,87
"3104","UT West Mall @ Guadalupe",-97.74181,30.28576,"South Congress & James",-97.74926,30.25103,129
"3105","UT West Mall @ Guadalupe",-97.74181,30.28576,"State Capitol @ 14th & Colorado",-97.74155,30.27654,133
"3106","UT West Mall @ Guadalupe",-97.74181,30.28576,"State Capitol Visitors Garage @ San Jacinto & 12th",-97.73805,30.27336,87
"3107","UT West Mall @ Guadalupe",-97.74181,30.28576,"State Parking Garage @ Brazos & 18th",-97.73715,30.27907,18
"3108","UT West Mall @ Guadalupe",-97.74181,30.28576,"Toomey Rd @ South Lamar",-97.75824,30.26304,21
"3109","UT West Mall @ Guadalupe",-97.74181,30.28576,"Trinity & 6th Street",-97.73933,30.26735,177
"3110","UT West Mall @ Guadalupe",-97.74181,30.28576,"Waller & 6th St.",-97.73049,30.26461,52
"3111","UT West Mall @ Guadalupe",-97.74181,30.28576,"West & 6th St.",-97.75046,30.27041,267
"3112","UT West Mall @ Guadalupe",-97.74181,30.28576,"Zilker Park",-97.76822,30.2659,67
"3113","UT West Mall @ Guadalupe",-97.74181,30.28576,"Zilker Park West",-97.76826,30.26587,12
"3114","Waller & 6th St.",-97.73049,30.26461,"11th & San Jacinto",-97.73854,30.27193,9
"3115","Waller & 6th St.",-97.73049,30.26461,"17th & Guadalupe",-97.74254,30.27974,27
"3116","Waller & 6th St.",-97.73049,30.26461,"2nd & Congress",-97.74355,30.26408,146
"3117","Waller & 6th St.",-97.73049,30.26461,"3rd & West",-97.75189,30.2678,55
"3118","Waller & 6th St.",-97.73049,30.26461,"4th & Congress",-97.74378,30.26634,412
"3119","Waller & 6th St.",-97.73049,30.26461,"5th & Bowie",-97.75332,30.2696,155
"3120","Waller & 6th St.",-97.73049,30.26461,"5th & San Marcos",-97.73289,30.26416,86
"3121","Waller & 6th St.",-97.73049,30.26461,"6th & Navasota St.",-97.72864,30.26383,52
"3122","Waller & 6th St.",-97.73049,30.26461,"8th & Congress",-97.74186,30.2698,188
"3123","Waller & 6th St.",-97.73049,30.26461,"8th & Guadalupe",-97.74563,30.27106,7
"3124","Waller & 6th St.",-97.73049,30.26461,"ACC - Rio Grande & 12th",-97.74739,30.27595,11
